ID;Время создания;На каком курсе Вы обучаетесь:;На каком направлении Вы обучаетесь:;Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / приемлемая, доступная стоимость обучения в УУНиТ;Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / репутация факультета (известность, престиж, бренд, рейтинг);Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / наличие на факультете необходимого для меня направления подготовки (специальности);Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / наличие бюджетных мест;Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / высокое качество обучения (уровень подготовки, квалификация преподавателей);Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / опыт обучения на ФРГФ на предыдущем уровне образования;Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / выбор был скорее случайным;Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / не поступил туда, куда хотел;Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / опыт обучения в вузе знакомых, родственников и / или рекомендации учителей;Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / практические соображения (близко от дома, доступная аренда жилья);Какие основные причины повлияли на Ваш выбор поступления на ФРГФ УУНиТ: / другое:;Другое:;Если бы случилось так, что мне пришлось выбирать профессию, то я бы снова выбрал специальность, по которой обучаюсь.;Моё отношение к будущей профессии за время обучения на ФРГФ изменилось в лучшую сторону.;У меня есть желание работать по полученной на ФРГФ специальности после окончания вуза.;Если бы случилось так, что мне снова пришлось выбирать вуз, то я выбрал(а) бы ФРГФ снова.;Какова вероятность того, что Вы порекомендуете обучение на ФРГФ своим друзьям / знакомым / родственникам? / Ответ;Какой ПЕРВЫЙ (основной) иностранный язык Вы изучаете на ФРГФ?;Оцените, пожалуйста, Ваш уровень владения ПЕРВЫМ (основным) языком: / 1) на момент поступления;Оцените, пожалуйста, Ваш уровень владения ПЕРВЫМ (основным) языком: / 2) в настоящее время;Какой ВТОРОЙ иностранный язык Вы изучаете на ФРГФ?;Выше Вы рассказывали нам про свой уровень владения английским языком. Оцените, пожалуйста, Ваш уровень владения ВТОРЫМ иностранным языком: / 1) на момент поступления;Выше Вы рассказывали нам про свой уровень владения английским языком. Оцените, пожалуйста, Ваш уровень владения ВТОРЫМ иностранным языком: / 2) в настоящее время;Какой ТРЕТИЙ иностранный язык Вы изучаете на ФРГФ?;Выше Вы рассказывали нам про свой уровень владения английским языком. Оцените, пожалуйста, Ваш уровень владения ТРЕТЬИМ иностранным языком: / 1) на момент поступления;Выше Вы рассказывали нам про свой уровень владения английским языком. Оцените, пожалуйста, Ваш уровень владения ТРЕТЬИМ иностранным языком: / 2) в настоящее время;Приходилось ли Вам за время обучения на ФРГФ пользоваться дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки? Если да, то где именно?;Другое:;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / освоение программы дополнительного профессионального образования в УУНиТ;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / освоение программы дополнительного профессионального образования в другой организации;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / освоение программы 3-го иностранного языка в УУНиТ;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / освоение программы 3-го иностранного языка в другой организации;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / онлайн-занятия на языковых курсах / школе в другой организации;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / занятия с репетитором из числа преподавателей ФРГФ;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / занятия с репетитором из числа сторонних преподавателей;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / занятия с носителем изучаемого иностранного языка;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / подготовка к сдаче экзамена на сертификат, подтверждающий уровень знания иностранного языка;Если Вы пользовались дополнительными платными услугами по совершенствованию Вашей лингвистической подготовки, уточните, какие именно? / другое:;Другое:;Оцените, пожалуйста, насколько значимо для Вас изучать: / общеобразовательные дисциплины (история, философия, психология и др.);Оцените, пожалуйста, насколько значимо для Вас изучать: / учебные дисциплины лингвистического профиля;Насколько вы В ЦЕЛОМ удовлетворены качеством обучения на ФРГФ в настоящее время? / Ответ;УЧЕБНАЯ СФЕРА / качеством обучения по направлению подготовки (специальности);УЧЕБНАЯ СФЕРА / организацией сессии (сроки, расписание);УЧЕБНАЯ СФЕРА / организацией прохождения практики (место);УЧЕБНАЯ СФЕРА / качеством преподавания 1-го иностранного языка;УЧЕБНАЯ СФЕРА / качеством преподавания 2-го, 3-го иностранного языка;УЧЕБНАЯ СФЕРА / помощью выпускающей кафедры, факультета, университета в трудоустройстве;УЧЕБНАЯ СФЕРА / уровнем научного руководства курсовыми / выпускными квалификационными работами;УЧЕБНАЯ СФЕРА / качеством платных дополнительных образовательных услуг (ППК, 3 ИЯ и др.);Если в предыдущем вопросе вы поставили низкие оценки, просим перечислить замечания и предложения, которые позволят улучшить ситуацию:;СОЦИАЛЬНО-КОММУНИКАТИВНАЯ СФЕРА / качеством работы деканата;СОЦИАЛЬНО-КОММУНИКАТИВНАЯ СФЕРА / качеством работы кафедры;СОЦИАЛЬНО-КОММУНИКАТИВНАЯ СФЕРА / взаимоотношениями с преподавателями;СОЦИАЛЬНО-КОММУНИКАТИВНАЯ СФЕРА / взаимоотношениями с сотрудниками деканата факультета;СОЦИАЛЬНО-КОММУНИКАТИВНАЯ СФЕРА / взаимоотношениями с одногруппниками / однокурсниками;СОЦИАЛЬНО-КОММУНИКАТИВНАЯ СФЕРА / работой библиотек и информационно-библиотечной системы;СОЦИАЛЬНО-КОММУНИКАТИВНАЯ СФЕРА / доступностью интернета в корпусах УУНиТ;Если в предыдущем вопросе вы поставили низкие оценки, просим перечислить замечания и предложения, которые позволят улучшить ситуацию:;ИНФРАСТРУКТУРНАЯ СФЕРА / состоянием туалетных комнат;ИНФРАСТРУКТУРНАЯ СФЕРА / оборудованием аудиторий для занятий;ИНФРАСТРУКТУРНАЯ СФЕРА / организацией питания (временем работы, обслуживания, ценами, качеством);Оцените, насколько Вы удовлетворены условиями проживания в общежитии: / Ответ;Если в предыдущих вопросах вы поставили низкие оценки, просим перечислить замечания и предложения, которые позволят улучшить ситуацию:;ДОСУГОВАЯ СФЕРА / организацией культурно-досуговых мероприятий на УУНиТ;ДОСУГОВАЯ СФЕРА / организацией спортивных мероприятий на УУНиТ;ДОСУГОВАЯ СФЕРА / работой органов студенческого самоуправления;Если в предыдущем вопросе вы поставили низкие оценки, просим перечислить замечания и предложения, которые позволят улучшить ситуацию:;За время обучения в УУНиТ часть обучения проходила на площадках дистанционного обучения (СДО, moodle, личный кабинет). / Оцените качество представленных курсов и то, как работа на этих ресурсах была организована:;Если в предыдущем вопросе вы поставили низкую оценку, просим перечислить замечания и предложения, которые позволят улучшить ситуацию:;Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / работать за рубежом;Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / продолжить обучение за рубежом;Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / продолжить образование на ФРГФ (магистратура, аспирантура);Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / продолжить образование на другом факультете УУНиТ (магистратура, аспирантура);Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / продолжить образование в другом вузе РФ (магистратура, аспирантура, 2-е высшее);Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / основать своё дело (бизнес);Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / посвятить себя дому, семье;Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / заниматься научно-исследовательской деятельностью;Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / заниматься преподавательской деятельностью;Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / работать в государственных учреждениях / организациях;Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / работать в коммерческих учреждениях / организациях;Поделитесь, пожалуйста, своими планами на будущее. Чем бы Вы хотели заниматься после окончания вуза? Выберите не более 3-х вариантов. / другое:;Другое:;Имеете ли Вы опыт работы / подработки во внеучебное время (за время обучения на ФРГФ)? / опыт работы по специальности (по трудовому договору);Имеете ли Вы опыт работы / подработки во внеучебное время (за время обучения на ФРГФ)? / опыт работы НЕ по специальности (по трудовому договору);Имеете ли Вы опыт работы / подработки во внеучебное время (за время обучения на ФРГФ)? / опыт работы по специальности (неофициально, без оформления);Имеете ли Вы опыт работы / подработки во внеучебное время (за время обучения на ФРГФ)? / опыт работы НЕ по специальности (неофициально, без оформления);Имеете ли Вы опыт работы / подработки во внеучебное время (за время обучения на ФРГФ)? / не имею опыта работы;Был ли связан опыт Вашей работы с использованием иностранных языков (ИЯ)? / устный и письменный перевод;Был ли связан опыт Вашей работы с использованием иностранных языков (ИЯ)? / преподавание ИЯ (в т.ч. репетиторство);Был ли связан опыт Вашей работы с использованием иностранных языков (ИЯ)? / деятельность, в которой ИЯ является дополнительной компетенцией;Был ли связан опыт Вашей работы с использованием иностранных языков (ИЯ)? / деятельность несвязанная с ИЯ;Был ли связан опыт Вашей работы с использованием иностранных языков (ИЯ)? / не имею опыта работы;Оцените теоретическую подготовку преподавателей и качество учебных материалов, которыми пользовались преподаватели. / Дайте ответ по шкале от 1 до 5, где 1 совершенно НЕ удовлетворен(а), а 5 - полностью удовлетворен(а);Есть ли у вас конкретное замечание по поводу теоретической подготовки преподавателя и качества используемых учебных материалов?;При выставлении баллов за семестр всегда ли было понятно, откуда берутся эти баллы и чем мотивированы оценки?;Другое:;За время обучения Вам приходилось контактировать с большим количеством профессорско-преподавательского состава. Укажите, пожалуйста, фамилии и инициалы тех преподавателей, педагогическое мастерство и личные качества которых оказали на Вас наибольшее положительное влияние в формировании Вашего интереса к учебе и/или будущей профессиональной деятельности:;Укажите, пожалуйста, фамилии и инициалы тех преподавателей ЛИНГВИСТИЧЕСКИХ ДИСЦИПЛИН (преподаватели ФРГФ и филологического факультета), чьей работой вы оказались недовольны и ПРИЧИНУ (низкая информативность, плохое раскрытие темы, мало теории, мало практики, плохая доступность изложения, плохая готовность к паре и прочее):;Укажите, пожалуйста, фамилии и инициалы тех преподавателей ОБЩЕОБРАЗОВАТЕЛЬНЫХ ДИСЦИПЛИН (преподаватели с других факультетов), чьей работой вы оказались недовольны и ПРИЧИНУ:;Многие студенты с переходом на старшие курсы сталкиваются с потерей интереса к образовательному процессу. Согласны ли вы, что возможность выбора на старших курсах трека / узкой специализации в рамках вашего направления подготовки позволила бы изменить ситуацию?;Другое:;Как часто в учебном процессе были задействованы электронно-библиотечные системы («Юрайт», «Университетская библиотека онлайн», «Лань»)?;Случалось ли, что в рамках разных дисциплин вам приходилось повторно изучать одну и ту же тему?;Если на предыдущий вопрос вы ответили утвердительно, просим перечислить подобные случаи:;На факультете романо-германской филологии имеется 4 компьютерных класса (ауд. 4, 10, 24, 37). Оцените, как часто за то время, когда вы занимались в компьютерных классах, вы действительно работали за компьютерами:;Ощущаете ли вы на факультете нехватку пространства, где студенты могли бы заниматься самостоятельной работой / готовиться к парам?;Чего вам не хватило в учебной программе? Какие, по вашему мнению, знания (умения, навыки) были даны (сформированы) недостаточно?;Есть ли такие современные направления в выбранной Вами сфере лингвистики, которых не оказалось в учебной программе, но которые Вы бы хотели изучать?;Произошло объединение ФРГФ, филфака, психфака, ФФС. Хотели бы Вы, чтобы в учебной программе появились дисциплины на стыке лингвистики и психологии, социологии, философии, политологии?;Другое:;При составлении данного опроса мы постарались учесть разные аспекты качества обучения. Если у Вас остались замечания, предложения и другие волнующие проблемы, не нашедшие отражения в нашей анкете, просим перечислить их ниже. Все они в обобщенном виде будут доведены до сведения руководства университета с целью принятия оптимальных управленческих решений:
1418037848;2023-06-20 14:01:02;4 курс бакалавриата / специалитета;Спец: Перевод и переводоведение;;;наличие на факультете необходимого для меня направления подготовки (специальности);наличие бюджетных мест;;;;;;практические соображения (близко от дома, доступная аренда жилья);;;затрудняюсь ответить;затрудняюсь ответить;затрудняюсь ответить;затрудняюсь ответить;3;английский;B2 – пороговый продвинутый уровень (Vantage: Upper-Intermadiate);C1 – уровень профессионального владения (Effective Operational Proficiency: Advanced);немецкий;отсутствовали навыки владения иностранным языком (нулевой уровень);A2 – предпороговый уровень (Waystage: Pre-Intermediate);третий язык не изучаю;;;нет, дополнительными платными услугами для изучения ИЯ не пользовался(ась);;;;;;;;;;;другое:;не пользовалась;2;4;3;3;2;затрудняюсь ответить / не сталкивался;4;5;затрудняюсь ответить / не сталкивался;3;затрудняюсь ответить / не сталкивался;;3;4;4;3;5;4;1;нет вайфая;1;3;3;не проживаю;часто нет туалетной бумаги :(;4;не интересует;не интересует;;3;;работать за рубежом;продолжить обучение за рубежом;;;;;;;заниматься преподавательской деятельностью;;;;;;;;опыт работы НЕ по специальности (неофициально, без оформления);;;преподавание ИЯ (в т.ч. репетиторство);;;;3;;нет;;"Биктимирова М.М.
Фёдорова А.Л.";"Мазунова Л.К.
много отхождения от темы, навязывание своей идеологии, мало информации и практических советов по теме предмета (методология преподавания)";"Хадимуллин Р.Р.
плохая подача информации
больше времени уделялось дисциплинированию, чем преподаванию
агрессивное (по отношению ко всем) и некорректное (по отношению к студенткам) поведение.";согласен(на);;редко;нет;;редко;да;недостаточно практики говорения;нет;нет;;
1418037404;2023-06-20 14:00:40;2 курс бакалавриата / специалитета;Спец: Перевод и переводоведение;;;;;;;выбор был скорее случайным;;;;;;да;нет;да;затрудняюсь ответить;7;английский;A2 – предпороговый уровень (Waystage: Pre-Intermediate);В1 – пороговый уровень (Threshold: Intermediate);китайский;A1 – уровень выживания (Survival level: Beginner and Elementary);A1 – уровень выживания (Survival level: Beginner and Elementary);третий язык не изучаю;;;нет, дополнительными платными услугами для изучения ИЯ не пользовался(ась);;;;;;;;занятия с репетитором из числа сторонних преподавателей;;;;;3;5;5;4;5;затрудняюсь ответить / не сталкивался;5;5;затрудняюсь ответить / не сталкивался;затрудняюсь ответить / не сталкивался;затрудняюсь ответить / не сталкивался;;5;5;5;5;5;5;5;;4;5;5;5;;не интересует;5;5;;5;;;;;;;;;;заниматься преподавательской деятельностью;;;;;;опыт работы НЕ по специальности (по трудовому договору);;;;;;;деятельность несвязанная с ИЯ;;5;;да;;Все преподаватели;Таких не имеется;Не имеется;согласен(на);;никогда;нет;;редко;нет;Все хватает;Математика;нет;;
1418037107;2023-06-20 14:00:24;2 курс бакалавриата / специалитета;Бак: Филология (немецкий язык и литература, китайский язык);;репутация факультета (известность, престиж, бренд, рейтинг);наличие на факультете необходимого для меня направления подготовки (специальности);;;;;;;;;;да;да;да;затрудняюсь ответить;7;немецкий;A2 – предпороговый уровень (Waystage: Pre-Intermediate);A2 – предпороговый уровень (Waystage: Pre-Intermediate);китайский;отсутствовали навыки владения иностранным языком (нулевой уровень);A1 – уровень выживания (Survival level: Beginner and Elementary);английский;отсутствовали навыки владения иностранным языком (нулевой уровень);A1 – уровень выживания (Survival level: Beginner and Elementary);в другой образовательной организации, языковой школе;;;;;;онлайн-занятия на языковых курсах / школе в другой организации;;;;;;;2;5;3;3;4;затрудняюсь ответить / не сталкивался;3;2;затрудняюсь ответить / не сталкивался;3;затрудняюсь ответить / не сталкивался;;4;4;3;5;4;4;5;;1;1;4;не проживаю;;4;не интересует;4;;4;;;;продолжить образование на ФРГФ (магистратура, аспирантура);;;;;;заниматься преподавательской деятельностью;работать в государственных учреждениях / организациях;работать в коммерческих учреждениях / организациях;;;;опыт работы НЕ по специальности (по трудовому договору);;;;;;;деятельность несвязанная с ИЯ;;3;;нет;;"Гасимянова Р. И
Федорова А. Л
Мухаметова И. Ф";Багманова С. В- низкая информативность, мало теории;-;согласен(на);;редко;нет;;редко;да;Мало разговорной практики;-;нет;;
1418036992;2023-06-20 14:00:17;4 курс бакалавриата / специалитета;Спец: Перевод и переводоведение;;;наличие на факультете необходимого для меня направления подготовки (специальности);наличие бюджетных мест;;;;;;;;;нет;да;да;нет;6;английский;В1 – пороговый уровень (Threshold: Intermediate);C1 – уровень профессионального владения (Effective Operational Proficiency: Advanced);немецкий;отсутствовали навыки владения иностранным языком (нулевой уровень);В1 – пороговый уровень (Threshold: Intermediate);третий язык не изучаю;;;нет, дополнительными платными услугами для изучения ИЯ не пользовался(ась);;;;;;;;;;;другое:;Не пользовалась;4;4;4;3;5;затрудняюсь ответить / не сталкивался;4;5;затрудняюсь ответить / не сталкивался;4;затрудняюсь ответить / не сталкивался;;3;5;5;4;5;4;5;;4;4;4;4;;не интересует;не интересует;не интересует;;3;;работать за рубежом;;;;;основать своё дело (бизнес);;;;;работать в коммерческих учреждениях / организациях;;;;;;опыт работы НЕ по специальности (неофициально, без оформления);;;преподавание ИЯ (в т.ч. репетиторство);;;;4;;да;;Газизов Р. А., Терентьев О. С., Федорова А. Л., Гафарова Г. В., Латыпова Л.Ч.;Нет;Нет;согласен(на);;никогда;да;Грамматические темы;часто;да;Практика устного перевода;Нет;нет;;
1418036851;2023-06-20 14:00:11;5 курс специалитета;Спец: Перевод и переводоведение;приемлемая, доступная стоимость обучения в УУНиТ;репутация факультета (известность, престиж, бренд, рейтинг);наличие на факультете необходимого для меня направления подготовки (специальности);;высокое качество обучения (уровень подготовки, квалификация преподавателей);;;;опыт обучения в вузе знакомых, родственников и / или рекомендации учителей;практические соображения (близко от дома, доступная аренда жилья);;;нет;да;нет;да;10;английский;A2 – предпороговый уровень (Waystage: Pre-Intermediate);B2 – пороговый продвинутый уровень (Vantage: Upper-Intermadiate);немецкий;отсутствовали навыки владения иностранным языком (нулевой уровень);В1 – пороговый уровень (Threshold: Intermediate);третий язык не изучаю;;;нет, дополнительными платными услугами для изучения ИЯ не пользовался(ась);;;;;;;;;;;другое:;Не пользовалась;3;5;5;5;4;4;5;4;затрудняюсь ответить / не сталкивался;5;затрудняюсь ответить / не сталкивался;;5;5;5;5;5;5;4;;3;4;4;не проживаю;;не интересует;не интересует;не интересует;;5;;работать за рубежом;;;;;;посвятить себя дому, семье;;;;работать в коммерческих учреждениях / организациях;;;;опыт работы НЕ по специальности (по трудовому договору);;;;;;деятельность, в которой ИЯ является дополнительной компетенцией;деятельность несвязанная с ИЯ;;5;;да;;Черепанова Елена Михайловна, Белова Юлия Анатольевна, Камалов Ренат Ильгизович, Рюкова Айсылу Ринатовна, Поздерова Галина Федоровна, Латыпова Ляля Чулпановна, Бакиев Андрей Гаврилович, Терентьев Олег Сергеевич, Гафарова Гюзель Валериановна, Филимонова Елена Александровна, Биктимирова Мария Маратовна и многие другие;Нет таких;Нет таких;не согласен(на);;редко;нет;;часто;нет;Всего хватало;Не было такого;да;;
1418036296;2023-06-20 13:59:43;2 курс бакалавриата / специалитета;Бак: Филология (английский язык и литература, китайский язык);приемлемая, доступная стоимость обучения в УУНиТ;;;;;;;;;;;;да;затрудняюсь ответить;затрудняюсь ответить;затрудняюсь ответить;8;английский;B2 – пороговый продвинутый уровень (Vantage: Upper-Intermadiate);B2 – пороговый продвинутый уровень (Vantage: Upper-Intermadiate);китайский;отсутствовали навыки владения иностранным языком (нулевой уровень);A1 – уровень выживания (Survival level: Beginner and Elementary);третий язык не изучаю;;;нет, дополнительными платными услугами для изучения ИЯ не пользовался(ась);;;;;;;;занятия с репетитором из числа сторонних преподавателей;;;;;1;5;3;5;5;5;5;2;затрудняюсь ответить / не сталкивался;5;затрудняюсь ответить / не сталкивался;;4;5;5;4;5;3;3;;1;1;1;не проживаю;Поменять гардеробщицу и буфетчицу которые не будут хамить и думать что они выше всех в этом мире  🙂 туалет без комментариев;5;не интересует;не интересует;;4;Часто зависает;работать за рубежом;;;;;;;;;;;;;;;;;не имею опыта работы;;;;;не имею опыта работы;4;;да;;"Денисова Людмила Александровна 
Валиева Дина Равилевна 
Шамсутдинова Юлия Ханифовна 
Уразметова Александра Владимировна
Курашкина Наталия Александровна";-;-;не согласен(на);;никогда;нет;;редко;да;Устной практики английского языка и часов предмета научного технического перевода;-;нет;;
1418035260;2023-06-20 13:58:51;1 курс бакалавриата / специалитета;Бак: Фундаментальная и прикладная лингвистика;;;;;;;выбор был скорее случайным;;опыт обучения в вузе знакомых, родственников и / или рекомендации учителей;практические соображения (близко от дома, доступная аренда жилья);;;затрудняюсь ответить;да;затрудняюсь ответить;затрудняюсь ответить;8;английский;В1 – пороговый уровень (Threshold: Intermediate);B2 – пороговый продвинутый уровень (Vantage: Upper-Intermadiate);немецкий;A1 – уровень выживания (Survival level: Beginner and Elementary);A1 – уровень выживания (Survival level: Beginner and Elementary);третий язык не изучаю;;;нет, дополнительными платными услугами для изучения ИЯ не пользовался(ась);;;;;;;;;;;другое:;Не пользовались;1;5;4;4;5;затрудняюсь ответить / не сталкивался;5;затрудняюсь ответить / не сталкивался;затрудняюсь ответить / не сталкивался;затрудняюсь ответить / не сталкивался;затрудняюсь ответить / не сталкивался;;5;5;4;5;4;4;4;;3;5;3;не проживаю;;5;4;5;;5;;работать за рубежом;;;;;основать своё дело (бизнес);посвятить себя дому, семье;;;;;;;;;;опыт работы НЕ по специальности (неофициально, без оформления);;;;;деятельность несвязанная с ИЯ;;4;;нет;;Варуха И.В., Корзун А.В.,;-;Шаяхметов Ф.Ф. низкая информативность и неоправданное выставление баллов;согласен(на);;часто;нет;;часто;да;-;-;нет;;
1418034259;2023-06-20 13:58:02;4 курс бакалавриата / специалитета;Спец: Перевод и переводоведение;;репутация факультета (известность, престиж, бренд, рейтинг);наличие на факультете необходимого для меня направления подготовки (специальности);наличие бюджетных мест;;;;;;;;;да;да;да;затрудняюсь ответить;7;английский;В1 – пороговый уровень (Threshold: Intermediate);B2 – пороговый продвинутый уровень (Vantage: Upper-Intermadiate);немецкий;отсутствовали навыки владения иностранным языком (нулевой уровень);A2 – предпороговый уровень (Waystage: Pre-Intermediate);третий язык не изучаю;;;нет, дополнительными платными услугами для изучения ИЯ не пользовался(ась);;;;;;;;;;;другое:;.;3;5;4;4;4;3;4;4;затрудняюсь ответить / не сталкивался;4;затрудняюсь ответить / не сталкивался;;4;4;5;5;5;4;2;;3;3;4;3;;3;не интересует;не интересует;;4;;;;;;;;;;;;работать в коммерческих учреждениях / организациях;;;;;;;не имею опыта работы;;;;;не имею опыта работы;4;;да;;.;.;.;согласен(на);;редко;да;.;часто;да;.;.;нет;;
1418034057;2023-06-20 13:57:52;2 курс бакалавриата / специалитета;Бак: Филология (английский язык и литература, китайский язык);приемлемая, доступная стоимость обучения в УУНиТ;репутация факультета (известность, престиж, бренд, рейтинг);наличие на факультете необходимого для меня направления подготовки (специальности);;высокое качество обучения (уровень подготовки, квалификация преподавателей);;;;;;;;затрудняюсь ответить;да;да;затрудняюсь ответить;7;английский;A1 – уровень выживания (Survival level: Beginner and Elementary);A2 – предпороговый уровень (Waystage: Pre-Intermediate);китайский;отсутствовали навыки владения иностранным языком (нулевой уровень);отсутствовали навыки владения иностранным языком (нулевой уровень);третий язык не изучаю;;;нет, дополнительными платными услугами для изучения ИЯ не пользовался(ась);;;;;;;;занятия с репетитором из числа сторонних преподавателей;;;;;1;5;4;4;4;4;5;1;затрудняюсь ответить / не сталкивался;4;затрудняюсь ответить / не сталкивался;;3;5;5;5;5;4;5;;1;3;3;не проживаю;;5;5;5;;5;;;;;продолжить образование на другом факультете УУНиТ (магистратура, аспирантура);;;посвятить себя дому, семье;;;;;;;;;;;не имею опыта работы;;;;;не имею опыта работы;5;;да;;Уразметова А.В., Варуха И.В., Шамсутдинова Ю.Х.;-;-;согласен(на);;редко;нет;;редко;да;-;-;нет;;
1418033814;2023-06-20 13:57:39;3 курс бакалавриата / специалитета;Спец: Перевод и переводоведение;;;;;;;выбор был скорее случайным;;;практические соображения (близко от дома, доступная аренда жилья);;;затрудняюсь ответить;затрудняюсь ответить;затрудняюсь ответить;да;5;английский;A1 – уровень выживания (Survival level: Beginner and Elementary);A2 – предпороговый уровень (Waystage: Pre-Intermediate);китайский;отсутствовали навыки владения иностранным языком (нулевой уровень);A1 – уровень выживания (Survival level: Beginner and Elementary);третий язык не изучаю;;;с репетитором, в частном порядке;;;;;;онлайн-занятия на языковых курсах / школе в другой организации;;занятия с репетитором из числа сторонних преподавателей;;;;;3;4;4;3;4;затрудняюсь ответить / не сталкивался;4;5;затрудняюсь ответить / не сталкивался;затрудняюсь ответить / не сталкивался;затрудняюсь ответить / не сталкивался;;3;4;4;3;5;3;5;;2;4;5;не проживаю;;не интересует;не интересует;не интересует;;3;;работать за рубежом;продолжить обучение за рубежом;;;;;;;;;;;;;;;опыт работы НЕ по специальности (неофициально, без оформления);;;;;деятельность несвязанная с ИЯ;;4;;да;;Черепанова Е.М. , Белова Ю.А. , Мухаметова И.Ф.;Таких нет;Таких нет;согласен(на);;редко;нет;;редко;да;Недостаточно времени уделяется теории и грамматике ИЯ;Нет;нет;;
1418033231;2023-06-20 13:57:11;1 курс бакалавриата / специалитета;Бак: Фундаментальная и прикладная лингвистика;;;;;;;;;;;другое:;Возможность обучения по обмену.;нет;нет;нет;нет;1;английский;A1 – уровень выживания (Survival level: Beginner and Elementary);A2 – предпороговый уровень (Waystage: Pre-Intermediate);китайский;отсутствовали навыки владения иностранным языком (нулевой уровень);A2 – предпороговый уровень (Waystage: Pre-Intermediate);третий язык не изучаю;;;в другой образовательной организации, языковой школе;;;;;;;;;занятия с носителем изучаемого иностранного языка;;;;1;5;2;5;5;затрудняюсь ответить / не сталкивался;5;5;3;3;5;;3;3;3;3;3;1;1;;1;1;1;1;Туалет один на весь корпус, половина кабинок не рабочие. В столовой дорого и не все вкусно. Тараканы в общежитии.;не интересует;не интересует;не интересует;;3;;работать за рубежом;;;;;;;;;;;;;;;опыт работы по специальности (неофициально, без оформления);;;;;деятельность, в которой ИЯ является дополнительной компетенцией;деятельность несвязанная с ИЯ;;3;;нет;;..;..;"Усман Кудашев - преподаватель решил не проводить пару, по причине того что хотел поспать. При выставлении итоговых баллов проигнорировал многие работы, рефераты, поощрительные баллы(за посещение исторического музея с вузом), и т.д. По итогу сильно занизил оценки и выставил не соответсвующие.
Шаяхметов Фидаиль Фанилевич - проводил лекции и принимал экзамен. Некомпетентен, даже после хорошего ответа оставлял всем кто пришел на экзамен прежний балл, то есть смысла в проведении экзамена не было.";согласен(на);;часто;нет;;редко;да;.;.;нет;;У меня желание отчислиться.
